user_id,Username,anime_id,Anime Title,rating
591479,Cthulipe,11977.0,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,10.0
295028,panda-san22,1521.0,Black Jack the Movie,8.0
892181,QueenEbe,14075.0,Zetsuen no Tempest,8.0
447540,Sakurazaki1023,433.0,"Kumo no Mukou, Yakusoku no Basho",10.0
355656,teinshi_akuma,5262.0,Shugo Chara!! Doki,8.0
12085,joeyreik,156.0,X,10.0
473687,FIXXX,42897.0,Horimiya,7.0
392124,plunoir,1239.0,Bishoujo Senshi Sailor Moon SuperS,6.0
433033,VPKairi,4793.0,Pokemon: Pichu to Pikachu,6.0
514342,zahodnik_miensk,2883.0,Iyashite Agerun Saiyuuki,8.0
466889,Lostmyname,68.0,Black Cat (TV),7.0
492664,8MoonLight8,746.0,Papa to Kiss in the Dark,7.0
291814,kawaiibunny3,5678.0,Kobato.,6.0
429285,fools_rush_in,18689.0,Diamond no Ace,8.0
507877,tau106,8525.0,Kami nomi zo Shiru Sekai,9.0
924079,InuYasha95,39258.0,Afraid To Be Cool / Raise Me Up,7.0
337622,Bleed_for_me,933.0,Dai Mahou Touge,1.0
318291,shoyubox,18619.0,Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,9.0
75684,Gar_Logan,21273.0,Gochuumon wa Usagi desu ka?,7.0
544923,Marill,17895.0,Golden Time,8.0
524221,Kairi_R,2402.0,Ashita no Joe,9.0
98236,ryu15,10162.0,Usagi Drop,8.0
561095,Colius,1546.0,Negima!?,7.0
382762,Ciska,317.0,Final Fantasy VII: Advent Children,10.0
58142,Tenori,14353.0,Death Billiards,8.0
403658,zhorik-chan,59.0,Chobits,4.0
531389,Prinny_Cake,12293.0,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,4.0
791357,adeeda,15039.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,6.0
119810,Luspea,1735.0,Naruto: Shippuuden,8.0
22120,shinguito,1965.0,Sola,10.0
413233,Radeus,8525.0,Kami nomi zo Shiru Sekai,7.0
326787,Germanjuggernaut,135.0,Hikaru no Go,6.0
311762,DemonEyesKels,22789.0,Barakamon,10.0
28651,KnightSeral,430.0,Fullmetal Alchemist: The Conqueror of Shamballa,10.0
590131,Shanou,14575.0,Minami-ke Omatase,7.0
311294,simovich,442.0,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,8.0
1073597,leroux,15751.0,Senyuu.,7.0
380954,steve076,60.0,Chrno Crusade,7.0
68912,akkir101,1686.0,Bleach Movie 1: Memories of Nobody,9.0
295020,Xyler_90,4224.0,Toradora!,9.0
552313,brdobu,2746.0,Vexille: 2077 Nihon Sakoku,4.0
630601,Rankochan,13659.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,8.0
400249,coyoyann,228.0,Jigoku Shoujo,6.0
1108973,NessJetStar,10029.0,Coquelicot-zaka kara,10.0
498798,MrWhin,6594.0,Katanagatari,10.0
74086,Ehlly,5081.0,Bakemonogatari,9.0
305535,MiniGhostly,5030.0,Maria†Holic,10.0
98487,zymp,1264.0,Yoroiden Samurai Troopers,6.0
321714,tschaliz,43.0,Koukaku Kidoutai,9.0
17545,panizzi,66.0,Azumanga Daiou The Animation,9.0
365212,mell2424,724.0,Enzai,6.0
1070367,anas-932,15417.0,Gintama': Enchousen,10.0
392148,communiist,96.0,Kidou Butouden G Gundam,8.0
543375,JARFigueiredo,5030.0,Maria†Holic,8.0
521359,FlipWhatTheZip,249.0,InuYasha,9.0
88311,seadancedown,30276.0,One Punch Man,9.0
481486,Kariko-kun,543.0,Vampire Hunter D (2000),8.0
396623,mangopudding,995.0,Tennis no Oujisama: Zenkoku Taikai-hen,8.0
695053,Undeadleon,899.0,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,8.0
93100,thatAZNkid,4182.0,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,8.0
5845,SpawN,3328.0,School Days: Magical Heart Kokoro-chan,7.0
1077239,fullm2006,1015.0,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,8.0
21635,Setsuna-san,232.0,Cardcaptor Sakura,8.0
315260,enemylon,59.0,Chobits,7.0
917025,LightBrand99,31056.0,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,4.0
110101,basMelas,47.0,Akira,9.0
22537,BusterBlader126,17491.0,Garden,8.0
495172,L0k13,71.0,Full Metal Panic!,9.0
412925,fuyuka,10080.0,Kami nomi zo Shiru Sekai II,6.0
535761,kazikSSJ2,777.0,Hellsing Ultimate,10.0
476086,hellogarry,27829.0,Heavy Object,8.0
37417,WooTz,781.0,Detective Conan Movie 03: The Last Wizard of the Century,9.0
55757,Senja80,900.0,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,7.0
467340,TehWhiteTiger,9471.0,Baka to Test to Shoukanjuu: Matsuri,8.0
379300,Angel93,3791.0,Air Gear Special,9.0
487589,Bonsoir,30240.0,Prison School,8.0
479957,nano_3,33988.0,Demi-chan wa Kataritai,6.0
964487,Icchin,3503.0,Kanokon,10.0
384642,Koumuru,10067.0,Angel Beats! Another Epilogue,8.0
361263,holatuwol,32924.0,Urara Meirochou,5.0
404065,JonnyThatThat,50796.0,Kimi wa Houkago Insomnia,7.0
24090,FeT,3549.0,Allison to Lillia,6.0
108385,bendela,265.0,Hajime no Ippo: Mashiba vs. Kimura,10.0
83123,AviaRei,2025.0,Darker than Black: Kuro no Keiyakusha,10.0
88043,kingofthepirates,2303.0,Kidou Senshi SD Gundam Mk-II,5.0
5545,Kryxuz,15.0,Eyeshield 21,8.0
1062437,Jorewa,1604.0,Katekyo Hitman Reborn!,10.0
57645,Oyamoo,355.0,Shakugan no Shana,7.0
92473,Shallamayne,3574.0,Switch,3.0
22096,Stellar_Elric,531.0,Bishoujo Senshi Sailor Moon R: The Movie,7.0
591643,wow1076,31964.0,Boku no Hero Academia,10.0
972409,Epiroogu,27831.0,Durarara!!x2 Ten,8.0
69652,naruu,4473.0,Shoujo Sect,7.0
42145,SataNa,11665.0,Natsume Yuujinchou Shi,7.0
1096245,TheDrmcvey,6347.0,Baka to Test to Shoukanjuu,7.0
96794,sii1,11013.0,Inu x Boku SS,10.0
117363,Naturmystikk,578.0,Hotaru no Haka,10.0
466307,sla_sia,2246.0,Mononoke,10.0
61865,Lidwyne,11981.0,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,8.0
91685,Mala_Lingua,3470.0,Special A,10.0
378108,wonderwall124,1575.0,Code Geass: Hangyaku no Lelouch,8.0
60291,cynikaL,71.0,Full Metal Panic!,10.0
9212,unholyghost,2020.0,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,7.0
33975,mayito04,1498.0,Black Blood Brothers,7.0
401190,traceur3993,5521.0,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,7.0
319765,kuraikami,5835.0,Hanasakeru Seishounen,7.0
421050,sleepylizard,323.0,Mousou Dairinin,10.0
332108,AleX_MytH,40056.0,Deca-Dence,9.0
444510,oijgahkrthnkndc,15335.0,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,9.0
449847,Endzeit,9367.0,Freezing,7.0
468918,Shibs,28623.0,Koutetsujou no Kabaneri,6.0
1056443,MrsTambourine,13601.0,Psycho-Pass,10.0
57934,Koby,2873.0,Bible Black Only Version,5.0
1063619,kuroneko3927,585.0,Mimi wo Sumaseba,9.0
487533,kaichouwa,392.0,Yuu☆Yuu☆Hakusho,9.0
533637,Welix,32.0,Neon Genesis Evangelion: The End of Evangelion,10.0
421151,Scopel,15687.0,Chuunibyou demo Koi ga Shitai! Lite,8.0
372216,MichiyoRei,1132.0,Digimon Frontier,5.0
620477,jjlarge,10396.0,Ben-To,6.0
18441,battleknight45,13333.0,Tari Tari,8.0
309155,ToxicKitty,4752.0,Vampire Knight Guilty,8.0
509356,JungxSieghart,10495.0,Yuru Yuri,9.0
103551,Meltdowner,14921.0,RDG: Red Data Girl,7.0
110282,Chucky,22729.0,Aldnoah.Zero,9.0
400780,Omega_Cloud,5277.0,Sekirei: Pure Engagement,7.0
295567,Ooblagato,856.0,Utawarerumono,9.0
92820,Relisys,8408.0,Durarara!! Specials,8.0
517567,kenbo,8516.0,Baka to Test to Shoukanjuu Ni!,7.0
713573,DedeHeav,11785.0,Haiyore! Nyaruko-san,5.0
479240,ShienRei,22265.0,Free! Eternal Summer,9.0
1108937,Secach,296.0,Dragon Drive,6.0
110774,ban_midou,74.0,Gakuen Alice,6.0
394632,XxAnimeMasterxX,7550.0,Pokemon: Pikachu Tanken Club,9.0
18842,BH_odin10,31537.0,Manaria Friends,7.0
515931,___Dante___,1689.0,Byousoku 5 Centimeter,8.0
467549,Hanaming,9919.0,Ao no Exorcist,7.0
892245,Mistassassin,20.0,Naruto,7.0
465417,Vares,2154.0,Tekkon Kinkreet,8.0
475623,watchasifall,1195.0,Zero no Tsukaima,10.0
296102,Wolff92,12189.0,Hyouka,8.0
81425,LiquidAlucard,263.0,Hajime no Ippo,10.0
305785,Yohxq,7588.0,Saraiya Goyou,9.0
563521,benas201,5690.0,Nodame Cantabile: Finale,8.0
406595,purtysunshine,513.0,Tenkuu no Shiro Laputa,5.0
21337,inzerozerobee,31.0,Neon Genesis Evangelion: Death & Rebirth,5.0
609917,JohnKo23,16.0,Hachimitsu to Clover,9.0
103598,Letande,1.0,Cowboy Bebop,10.0
509304,xKosmos,6553.0,Junjou Romantica Special,9.0
296699,lyhnechan,8449.0,Togainu no Chi,6.0
336950,Cupa,543.0,Vampire Hunter D (2000),8.0
16043,komorikiri,1718.0,Winter Garden,7.0
22143,NinaWolken,1915.0,Mahou Shoujo Lyrical Nanoha StrikerS,6.0
368038,Jennymar,21105.0,Love Stage!!,10.0
340959,Kenshiro3,5675.0,Basquash!,8.0
365039,darkleech,20533.0,Z/X: Ignition,8.0
393900,chihiro61298,1840.0,Zero no Tsukaima: Futatsuki no Kishi,8.0
304648,tnerapsnarT,4186.0,Chrome Shelled Regios,7.0
971759,Hidenobu,5042.0,Kiss x Sis,8.0
373484,hallai,2969.0,Appleseed Saga Ex Machina,9.0
76910,Caramelyth,344.0,Futatsu no Spica,5.0
459465,snekow,45.0,Rurouni Kenshin: Meiji Kenkaku Romantan,10.0
10547,MiDEN,706.0,Comic Party Revolution,8.0
344360,MahdiFarGai,457.0,Mushishi,10.0
44670,ShinePearl,487.0,Girls Bravo: Second Season,9.0
612289,edogawa92,67.0,Basilisk: Kouga Ninpou Chou,4.0
47417,Midian,876.0,Street Fighter II V,8.0
320950,omoide,34933.0,Kakegurui,9.0
444079,TotalDestruction,35760.0,Shingeki no Kyojin Season 3,9.0
552269,forestechoes,14967.0,Boku wa Tomodachi ga Sukunai Next,10.0
303019,SasukeShinobiX,3328.0,School Days: Magical Heart Kokoro-chan,8.0
377064,Fyeenix,7593.0,Kiss x Sis (TV),8.0
57319,Len-77,32494.0,Days (TV),6.0
330629,zasabi7,6372.0,Higashi no Eden Movie I: The King of Eden,8.0
386999,ExpletiveDeleted,16524.0,Suisei no Gargantia,8.0
969367,zeroace47,5112.0,Akikan!,5.0
502620,Sachy,267.0,Gungrave,7.0
4510,BzzzYczeK,1559.0,Shijou Saikyou no Deshi Kenichi,10.0
752539,Spectrum87,523.0,Tonari no Totoro,8.0
920591,carldemon07,38656.0,Darwin's Game,6.0
300371,Saitoq,869.0,Slayers Return,7.0
86259,Elementpain,385.0,Gilgamesh,4.0
374813,matrixtrap,48895.0,Overlord IV,9.0
70724,chimlene,1889.0,Higurashi no Naku Koro ni Kai,10.0
290366,IQ20000,10372.0,Kamisama Dolls,6.0
374670,Morphoseth,617.0,Juubee Ninpuuchou,7.0
527159,sixtytoo,23283.0,Zankyou no Terror,10.0
7638,Sorarin,23133.0,M3: Sono Kuroki Hagane,7.0
437851,zAk1,1698.0,Nodame Cantabile,9.0
483824,krauser-san7430,9756.0,Mahou Shoujo Madoka★Magica,5.0
6982,lostnyanko,54468.0,Akatsuki no Chinkonka,6.0
332223,morganabanana22,44.0,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,8.0
441005,Cielescha,15451.0,High School DxD New,7.0
305878,otaking_,3309.0,Mozu no Nie,6.0
98384,Mariyame,2246.0,Mononoke,10.0
409277,Despairado,7044.0,Zan Sayonara Zetsubou Sensei Bangaichi,10.0
53208,mad-san,121.0,Fullmetal Alchemist,7.0
566713,Caliean,23441.0,Love Stage!!: Chotto ja Nakutte,8.0
293055,Chaosz,14741.0,Chuunibyou demo Koi ga Shitai!,7.0
461506,strawhat64,17397.0,Cyclops Shoujo Saipuu,7.0
7433,dimsumftw,9656.0,Kimi ni Todoke 2nd Season,9.0
35294,BaronFel,761.0,Naruto: Akaki Yotsuba no Clover wo Sagase,6.0
409415,arkhivist,16498.0,Shingeki no Kyojin,7.0
102863,GxTr0wer,120.0,Fruits Basket,9.0
106127,fubar84,2759.0,Evangelion: 1.0 You Are (Not) Alone,8.0
478359,draenei,14227.0,Tonari no Kaibutsu-kun,7.0
1099753,castor212,15335.0,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,7.0
538597,-ZeuS-,34599.0,Made in Abyss,10.0
17481,NobleSavage,10378.0,Shinryaku!? Ika Musume,7.0
66606,Cams,20507.0,Noragami,7.0
374338,will866,4224.0,Toradora!,3.0
419441,sparowhawk,4938.0,Tsubasa: Shunraiki,9.0
44968,azulfukai,969.0,Tsubasa Chronicle 2nd Season,6.0
432660,NearL,2216.0,Shigurui,7.0
353042,kir-i,41611.0,Wan Sheng Jie,9.0
364411,ckx,274.0,Kiddy Grade,8.0
35888,crazeeboi1492,365.0,Fake,10.0
312369,Meizhan,1049.0,Cello Hiki no Gauche (1982),7.0
1115433,Jawkins,11433.0,Ano Natsu de Matteru,8.0
59409,Ysetiadji,934.0,Higurashi no Naku Koro ni,8.0
342953,Executioner74,463.0,One Piece Movie 05: Norowareta Seiken,8.0
86061,Wilcomb,28171.0,Shokugeki no Souma,9.0
321457,kotwa24,10800.0,Chihayafuru,9.0
328436,teejay-chan,65.0,Rozen Maiden: Träumend,7.0
2347,Dracoowl,479.0,Ueki no Housoku,8.0
20587,StellaKnife,426.0,Final Fantasy,3.0
4334,Coolero,399.0,Seikai no Senki Special,7.0
78470,killbethy,15809.0,Hataraku Maou-sama!,8.0
383961,Espheria,8310.0,Magic Kaito,6.0
453563,TheWonko,2760.0,Densetsu Kyojin Ideon: Sesshoku-hen,6.0
344839,Kyon61,3759.0,School Days: Valentine Days,9.0
480967,Denver_Desu,21635.0,GJ-bu@,7.0
768615,Riansky,8424.0,MM!,9.0
351739,katelanlewis98,9938.0,Ikoku Meiro no Croisée The Animation,8.0
375852,ricoqueso,182.0,Tenkuu no Escaflowne,7.0
333550,gabricom,20.0,Naruto,8.0
54233,debonair,5680.0,K-On!,4.0
53421,Nana-Momo,1735.0,Naruto: Shippuuden,5.0
377411,baldkurosaki,1222.0,Bokura ga Ita,10.0
14050,Satoko,15649.0,Puchimas!: Petit iDOLM@STER,7.0
348538,NightTray13,32281.0,Kimi no Na wa.,8.0
481281,Maiosamurai,5081.0,Bakemonogatari,6.0
414243,skmozo,1089.0,Macross: Do You Remember Love?,7.0
297188,Bibliotaku,552.0,Digimon Adventure,9.0
58937,idealparadox,20.0,Naruto,5.0
99913,Roxor,205.0,Samurai Champloo,7.0
31223,deathe,517.0,School Rumble: Ichi Gakki Hoshuu,8.0
17425,blackdragon88,2449.0,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,8.0
43448,Kurenai_no_Yuki,1041.0,Zetsuai 1989,5.0
42216,Cydonian,100.0,Shin Shirayuki-hime Densetsu Prétear,6.0
489563,Yuspawn,6594.0,Katanagatari,8.0
884545,Gaara69,6747.0,Dance in the Vampire Bund,7.0
448283,Rosiero,207.0,Lodoss-tou Senki,9.0
1074957,D-Nexus,6045.0,Kimi ni Todoke,10.0
93009,Csokrisztus,267.0,Gungrave,10.0
106883,Lifey,1818.0,Claymore,9.0
3545,Bondius,2593.0,Kara no Kyoukai Movie 1: Fukan Fuukei,9.0
90421,Shourii,59.0,Chobits,6.0
17959,GodHandGuts,28907.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.0
520037,apbucaneg,8557.0,Shinryaku! Ika Musume,8.0
20727,Hitsuji-Chan,15061.0,Aikatsu!,7.0
70352,nmr,8876.0,Koe de Oshigoto! The Animation,6.0
890395,Dido16,37999.0,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,7.0
23699,triskdaemon,431.0,Howl no Ugoku Shiro,8.0
91338,reav,65.0,Rozen Maiden: Träumend,8.0
699667,ryuu01,53.0,Ai Yori Aoshi,7.0
383353,iBryanSt,38450.0,Mo Dao Zu Shi: Xian Yun Pian,10.0
567991,digibro,14231.0,Akuemon,5.0
335562,utedass,133.0,Green Green,8.0
1124885,bisis1992,21339.0,Psycho-Pass Movie,10.0
414562,baka-chan7,849.0,Suzumiya Haruhi no Yuuutsu,7.0
546043,horohoro55,7088.0,Ichiban Ushiro no Daimaou,8.0
503539,chronosek,1735.0,Naruto: Shippuuden,6.0
17530,Tattswein,665.0,JoJo no Kimyou na Bouken: Adventure,6.0
1097543,Toffee86,23317.0,Kuroshitsuji: Book of Murder,8.0
561303,s3il,21405.0,Bokura wa Minna Kawai-sou,9.0
428672,DiscardedToy,22319.0,Tokyo Ghoul,9.0
81334,KaminaSama,1887.0,Lucky☆Star,8.0
18456,Master10K,6098.0,Sora no Manimani,5.0
1093683,RenanSupreme,14813.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,10.0
550643,kamikami95,10799.0,Chime,7.0
370292,BustedAssBroke,28121.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8.0
482197,HamletPoD,8074.0,Highschool of the Dead,7.0
561329,ChimeraLDM,11235.0,Amagami SS+ Plus,7.0
296123,Konekoneko,50549.0,Bubble,7.0
21468,Mafuko,253.0,Jungle wa Itsumo Hare nochi Guu,9.0
118317,alessa-chan,11013.0,Inu x Boku SS,8.0
346314,tariel36,38329.0,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,8.0
466701,-anime_fan-,380.0,Fushigi Yuugi OVA,8.0
67463,Nanaki,7338.0,Darker than Black: Kuro no Keiyakusha Gaiden,8.0
8113,Feo,13599.0,Robotics;Notes,6.0
386746,Xykko,33028.0,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,6.0
928805,reyz,10444.0,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,7.0
453447,Aton,6171.0,Saint Seiya: The Lost Canvas - Meiou Shinwa,9.0
291248,Anakin1981,1349.0,A.D. Police (TV),6.0
422404,sonvn,4192.0,Hayate no Gotoku!!,8.0
119816,kojirodomo,1967.0,Kidou Senshi Z Gundam I: Hoshi wo Tsugu Mono,8.0
451539,VariableWing,24765.0,Gakkougurashi!,8.0
1064201,Persona9,2167.0,Clannad,5.0
357148,iCrawl,33489.0,Little Witch Academia (TV),10.0
98137,cerberus20,40958.0,Rail Romanesque,4.0
407726,wereboar,1412.0,Lupin III,8.0
565861,spectator98,6347.0,Baka to Test to Shoukanjuu,9.0
296973,azarathesque,430.0,Fullmetal Alchemist: The Conqueror of Shamballa,8.0
433283,Eresher,11079.0,Kill Me Baby,8.0
10827,shadowraze,41169.0,Love Live! Superstar!!,8.0
19540,Arty88,59.0,Chobits,9.0
79828,Daerina,249.0,InuYasha,8.0
379340,Denseg,49.0,Aa! Megami-sama!,9.0
474378,juupajuu,4654.0,Toaru Majutsu no Index,6.0
109140,grebs,1894.0,Yu☆Gi☆Oh!: Hikari no Pyramid,7.0
28572,Supathief,9741.0,Nana to Kaoru,7.0
405354,Leteetzy,529.0,Saishuu Heiki Kanojo,4.0
25019,staticbeast,2067.0,Gekiganger 3: The Movie,5.0
543067,Yorozuya-no-Yume,43751.0,"Ayanami Rei, Hajimete no Kuchibeni",5.0
5175,WhiteMage,5342.0,Asura Cryin',7.0
543469,funituk,5764.0,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,7.0
377010,Aurynia,23321.0,Log Horizon 2nd Season,6.0
343379,Halumi,18897.0,Nisekoi,4.0
1120273,marshalloo,7647.0,Arakawa Under the Bridge,8.0
455643,WindHaze,8514.0,Break Blade Movie 2: Ketsubetsu no Michi,9.0
399454,gaignen,194.0,Macross Zero,8.0
41664,scarecrw,635.0,Juubee-chan: Lovely Gantai no Himitsu,8.0
1111119,rodimusunleashed,5681.0,Summer Wars,10.0
335191,Fennel,4898.0,Kuroshitsuji,8.0
350553,FredHornet,24833.0,Ansatsu Kyoushitsu,7.0
521337,Zerochi,9001.0,Je T'aime,6.0
415373,Wizmi,856.0,Utawarerumono,5.0
352084,tes143,253.0,Jungle wa Itsumo Hare nochi Guu,5.0
477634,Ellynam,7817.0,B-gata H-kei,6.0
321110,exp1nt,1608.0,Salaryman Kintarou,9.0
28157,megane-ko,38476.0,Heya Camp△,6.0
74903,Sasu-chan,7054.0,Kaichou wa Maid-sama!,10.0
359455,hollowification,10017.0,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,7.0
407921,Quietdrive,3468.0,Maria-sama ga Miteru Specials,8.0
345402,Oni_Kieran,121.0,Fullmetal Alchemist,10.0
74103,KhaH,783.0,Miami Guns,6.0
83214,iceminx,1642.0,Sugar Sugar Rune,6.0
525677,gfy,9693.0,Moshidora,9.0
506927,Nady-Chan,4224.0,Toradora!,10.0
39728,MugenPein,1004.0,Kanojo to Kanojo no Neko,8.0
8731,Splitter,15379.0,Kotoura-san,5.0
367630,Miret,39026.0,Dumbbell Nan Kilo Moteru?,9.0
291574,Lolli_,7674.0,Bakuman.,7.0
327734,arockalypse_,747.0,Haru wo Daite Ita,6.0
113932,FF-FANATIC,19195.0,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,8.0
359365,alicemary14,1946.0,Ashita no Nadja,10.0
100322,Rebooto,15051.0,Love Live! School Idol Project,8.0
1078545,lanbladez,21597.0,Yabai! Fukushuu Yami Site,6.0
60898,kuroi-yue,1239.0,Bishoujo Senshi Sailor Moon SuperS,9.0
325007,zerowolf31,3455.0,To LOVE-Ru,8.0
394949,DarkYoshi,10863.0,Steins;Gate: Oukoubakko no Poriomania,10.0
447327,Rzoniu,12115.0,Berserk: Ougon Jidai-hen III - Kourin,10.0
550525,true-dark-angel,7674.0,Bakuman.,9.0
36593,deunan,19191.0,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,7.0
81184,Krestnik,7088.0,Ichiban Ushiro no Daimaou,7.0
38314,torakk,908.0,Fullmetal Alchemist: Premium Collection,8.0
480210,hflw,430.0,Fullmetal Alchemist: The Conqueror of Shamballa,9.0
39267,Jingoro,576.0,Magikano,6.0
430320,Kennykee,101.0,Air,10.0
50470,darksuzaku,246.0,Groove Adventure Rave,7.0
36574,RunningWild,10162.0,Usagi Drop,10.0
547033,Zameri,32608.0,Endride,1.0
9646,Yandere,5204.0,Kara no Kyoukai Movie 6: Boukyaku Rokuon,7.0
346628,foxgloves,9314.0,Fractale,8.0
10011,suhsuhsamm,469.0,Karin,7.0
1102741,Uukassiu,5233.0,Slayers Evolution-R,9.0
107481,kagura_ag,17513.0,Diabolik Lovers,3.0
563317,KingDooburu,121.0,Fullmetal Alchemist,10.0
1085889,WretchedEmbryo,120.0,Fruits Basket,7.0
366190,Gulici,2966.0,Ookami to Koushinryou,9.0
404809,lexanche,233.0,Daa! Daa! Daa!,9.0
509745,OneLonelyPickle,452.0,InuYasha Movie 1: Toki wo Koeru Omoi,5.0
36756,Sephor,1311.0,Chobits Recap,7.0
297798,SavageMTT,32561.0,Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,4.0
419518,tsunjanai,481.0,Yu☆Gi☆Oh! Duel Monsters,8.0
492528,Xiahnk,861.0,xxxHOLiC,6.0
322949,Mechan_life,2923.0,Shugo Chara!,6.0
68353,Noblelynx,22199.0,Akame ga Kill!,5.0
45407,Theoldnaruhina,68.0,Black Cat (TV),9.0
1102081,MousassaKanjeri,11061.0,Hunter x Hunter (2011),9.0
573385,panchh,16049.0,Toaru Kagaku no Railgun S,7.0
95810,LordShaithan,27821.0,Fate/stay night: Unlimited Blade Works Prologue,10.0
450289,Eternal-light,9989.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9.0
42759,shigofumi,18465.0,Genshiken Nidaime,6.0
1107923,Iszi,8479.0,Hetalia World Series,9.0
430058,Chronos_XIV,37716.0,Beelzebub-jou no Okinimesu mama.,7.0
340990,Dacendaran,19815.0,No Game No Life,10.0
336704,heyKimmy,36902.0,Mahou Shoujo Ore,7.0
316297,digitaLKageryu,987.0,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,8.0
341181,sgouk,6747.0,Dance in the Vampire Bund,8.0
34412,Gunbladewarrior,270.0,Hellsing,7.0
360707,TCBullfrog,404.0,Bastard!! Ankoku no Hakaishin,9.0
320268,sorrowful901,2144.0,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panic Dattebayo!,7.0
472676,AnimeFan25,6573.0,Darker than Black: Ryuusei no Gemini,9.0
638659,scriipt,4224.0,Toradora!,7.0
100470,Fishir,1735.0,Naruto: Shippuuden,5.0
490972,ninja_jesus,42361.0,"Ijiranaide, Nagatoro-san",7.0
955535,Goldarku,9041.0,IS: Infinite Stratos,9.0
78840,whatnowadrian,467.0,Koukaku Kidoutai: Stand Alone Complex,10.0
74726,Juzca,2001.0,Tengen Toppa Gurren Lagann,9.0
504164,AquaNeesan,2605.0,Sayonara Zetsubou Sensei,8.0
81337,heartbleed,1689.0,Byousoku 5 Centimeter,8.0
621465,PinoNoUsagi,9041.0,IS: Infinite Stratos,6.0
395692,Playguu,4224.0,Toradora!,7.0
300017,urmomafan,5114.0,Fullmetal Alchemist: Brotherhood,4.0
76162,gamesven,23121.0,Jinsei,8.0
365830,KatanaTao,5958.0,Sora no Otoshimono,8.0
522259,shizuall,5204.0,Kara no Kyoukai Movie 6: Boukyaku Rokuon,9.0
33305,SuiDream88,227.0,FLCL,9.0
20728,SDShamshel,27655.0,Aldnoah.Zero Part 2,8.0
863921,Cookie338,21437.0,Buddy Complex,7.0
22701,Criminyjimjims,861.0,xxxHOLiC,9.0
43144,Remely,65.0,Rozen Maiden: Träumend,5.0
544093,mlaG,14765.0,Ixion Saga DT,8.0
388058,Lilithp,22199.0,Akame ga Kill!,5.0
110729,Marzo,1594.0,Jigoku Shoujo Futakomori,7.0
468916,BrianRonin,9756.0,Mahou Shoujo Madoka★Magica,8.0
545193,WhiteDragonFly,793.0,xxxHOLiC Movie: Manatsu no Yoru no Yume,9.0
65794,Lacry,4192.0,Hayate no Gotoku!!,9.0
308709,Vjun,1292.0,Afro Samurai,7.0
488549,Kaeptn_Pommes,13939.0,Accel World EX,6.0
61490,Agent-VI,427.0,Kaleido Star,8.0
34142,shadow3945,40010.0,Ishuzoku Reviewers,10.0
1101265,zeqerlp,14467.0,K,8.0
386553,KiMiZuKi,8728.0,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday,7.0
542785,Kamiu,9330.0,Dragon Crisis!,3.0
397814,cruxis13,606.0,Kazemakase Tsukikage Ran,7.0
351655,volltex,7088.0,Ichiban Ushiro no Daimaou,6.0
71575,Tabris1550,27833.0,Durarara!!x2 Ketsu,8.0
334617,Spilsy,25013.0,Akatsuki no Yona,5.0
407132,TheLastNineDays,20031.0,D-Frag!,7.0
